covariance_type,n_components,iteration,precision,recall,f1-score
spherical,47,2,0.28353698450501408,0.18140760255927738,0.15810132265264432
spherical,47,3,0.29888663281512057,0.17764395935265337,0.16030817309954926
spherical,48,1,0.31373253033601428,0.19269853217914942,0.17633953366793884
spherical,48,2,0.36225271315523816,0.20248400451637186,0.19497688764525206
spherical,48,3,0.28956183214550602,0.17914941663530298,0.16791272334290255
spherical,49,1,0.32085378124331271,0.1836657884832518,0.16620351371333902
spherical,49,2,0.32455110693862893,0.18027850959729017,0.16350497516860776
spherical,49,3,0.32555667855010834,0.19872036130974782,0.17946425093045174
spherical,50,1,0.31880926776670404,0.19683853970643583,0.17781053386313672
spherical,50,2,0.34298204486624545,0.20210764019570945,0.18580450054986311
spherical,50,3,0.3200000104051885,0.18517124576590138,0.1692159636129979
tied,1,1,0.90919551201144544,0.90139254798645085,0.90139852516121921
tied,1,2,0.91224442224266777,0.9059089198343997,0.90600604843468757
tied,1,3,0.90040475593380109,0.89160707564922848,0.89155039356403643
tied,2,1,0.90959098967419638,0.90063981934512605,0.9013259117019623
tied,2,2,0.91689588838521152,0.90779074143771166,0.90782818121695441
tied,2,3,0.90310294716246653,0.89687617613850212,0.89680550066686493
tied,3,1,0.91821807924613552,0.91456529920963492,0.91462031057363946
tied,3,2,0.91245368073598376,0.91042529168234854,0.91027390677087916
tied,3,3,0.91460464534596908,0.91004892736168608,0.9100740617298535
tied,4,1,0.909782871682284,0.90741437711704931,0.90727302947986033
tied,4,2,0.9084821664985604,0.90553255551373735,0.90472958442257023
tied,4,3,0.91226700663369842,0.90779074143771166,0.9078359678800676
tied,5,1,0.91740536694789554,0.91418893488897257,0.91423399549290463
tied,5,2,0.9144487735240433,0.91381257056831011,0.91323565678908147
tied,5,3,0.9184219623982115,0.91795257809559649,0.91712544775238913
tied,6,1,0.91570750441454163,0.91456529920963492,0.9140962278545014
tied,6,2,0.92787716320458691,0.92660895747083172,0.92649312422094221
tied,6,3,0.92076587139138422,0.92021076401957091,0.91975747998951296
tied,7,1,0.91106601329135828,0.90854347007903646,0.90793274067978047
tied,7,2,0.90738732160276714,0.90515619119307489,0.90462676033036105
tied,7,3,0.90918238286219588,0.9059089198343997,0.90575957605536683
tied,8,1,0.92223800996175087,0.92021076401957091,0.91989092999806255
tied,8,2,0.91613508451386505,0.91456529920963492,0.91391351447493474
tied,8,3,0.90690454963424538,0.90365073391042527,0.90327674971973826
tied,9,1,0.92109852096573097,0.92021076401957091,0.91967217961404879
tied,9,2,0.91098321255217152,0.90891983439969892,0.90841595367519568
tied,9,3,0.91976600265385222,0.91908167105758376,0.91875402447395593
tied,10,1,0.91352173089849398,0.9123071132856605,0.9114017629123311
tied,10,2,0.91006144189888816,0.90741437711704931,0.90671405334352273
tied,10,3,0.91060018166538637,0.90854347007903646,0.90783770932918051
tied,11,1,0.91167535048006576,0.91042529168234854,0.90976045147852191
tied,11,2,0.92266620739897609,0.92096349266089572,0.92079839201618952
tied,11,3,0.91593693789852371,0.91494166353029738,0.91429280233496257
tied,12,1,0.9159844632082722,0.91456529920963492,0.91399604393407552
tied,12,2,0.91315599435033745,0.9130598419269853,0.91235686802078064
tied,12,3,0.92443130245540062,0.92209258562288299,0.92187643549941467
tied,13,1,0.91779292472192997,0.91569439217162218,0.91517424673653625
tied,13,2,0.92213566557243609,0.92209258562288299,0.92153620662289049
tied,13,3,0.92573602686768341,0.92472713586751976,0.92441103699717153
tied,14,1,0.91216384967562958,0.91080165600301088,0.91006340865396274
tied,14,2,0.91127388718610158,0.90891983439969892,0.90893244166707621
tied,14,3,0.92525169400124629,0.92435077154685741,0.92386873375418777
tied,15,1,0.90493200484981295,0.90289800526910047,0.90205382220484487
tied,15,2,0.92334514001589951,0.92246894994354534,0.92204249410513195
tied,15,3,0.92005597168015496,0.91945803537824611,0.91855903167200514
tied,16,1,0.91733225239768745,0.91682348513360934,0.91604649093231194
tied,16,2,0.91564965607347448,0.91418893488897257,0.91346472947514223
tied,16,3,0.92040864932615341,0.91908167105758376,0.91845996112741168
tied,17,1,0.91612259748765157,0.91456529920963492,0.91389228223459817
tied,17,2,0.91771596536414646,0.91607075649228453,0.91532204452127641
tied,17,3,0.91023111105670163,0.90967256304102373,0.9086548430055289
tied,18,1,0.91539298101634847,0.91456529920963492,0.91351508853599828
tied,18,2,0.92867126762708341,0.92811441475348133,0.92756226644788686
tied,18,3,0.92590708025540247,0.92472713586751976,0.92397377801702518
tied,19,1,0.9228386445431408,0.92209258562288299,0.92139214828600402
tied,19,2,0.92452151109168168,0.92322167858487014,0.92230905340951008
tied,19,3,0.91759585381288589,0.91719984945427169,0.91637395160039192
tied,20,1,0.91971363112308357,0.91908167105758376,0.91846488625439793
tied,20,2,0.91727968289256656,0.91607075649228453,0.91565305565420529
tied,20,3,0.91182812258837964,0.91117802032367334,0.90984889390293167
tied,21,1,0.92251074767651975,0.92209258562288299,0.92114962049871574
tied,21,2,0.92453663324595659,0.9235980429055326,0.9232099693521314
tied,21,3,0.92370954540012062,0.9235980429055326,0.92283706977016233
tied,22,1,0.92283825291511412,0.92096349266089572,0.91991147344036461
tied,22,2,0.92104421312990148,0.92021076401957091,0.91967133437707482
tied,22,3,0.91393132153934975,0.9123071132856605,0.91175206795418895
tied,23,1,0.91689301193945982,0.91569439217162218,0.91498028522891217
tied,23,2,0.92069091095966205,0.91983439969890857,0.91903301591636533
tied,23,3,0.91543878890207309,0.91418893488897257,0.91367036336579011
tied,24,1,0.91579172266025888,0.91494166353029738,0.91388307375329925
tied,24,2,0.91267044366312111,0.91155438464433569,0.91034212943712944
tied,24,3,0.91856845300611667,0.91757621377493415,0.91661832570505142
tied,25,1,0.91922618127431066,0.91719984945427169,0.91602099545372506
tied,25,2,0.91196010996466437,0.91004892736168608,0.9088085265948832
tied,25,3,0.92185861334472585,0.92058712834023337,0.91994451721734372
tied,26,1,0.91089581178697543,0.91004892736168608,0.90916603645012761
tied,26,2,0.92487252862717462,0.9235980429055326,0.92307048262473523
tied,26,3,0.9154176369229361,0.91494166353029738,0.91369705849026428
tied,27,1,0.92578613414461763,0.92472713586751976,0.92390461955400205
tied,27,2,0.92080714343001191,0.91832894241625895,0.91716146102845342
tied,27,3,0.91405091568435659,0.9130598419269853,0.91198032855497835
tied,28,1,0.91562799357007429,0.91494166353029738,0.91385027245070438
tied,28,2,0.91735789049351768,0.91644712081294688,0.91530462554983305
tied,28,3,0.92162318519973874,0.91983439969890857,0.91917294477337919
tied,29,1,0.92195326280807288,0.92021076401957091,0.9189914211504725
tied,29,2,0.91709471871523029,0.91531802785095973,0.91435383457626884
tied,29,3,0.91755610551746347,0.91494166353029738,0.91365053245987182
tied,30,1,0.91422364671513601,0.91381257056831011,0.91280879866099429
tied,30,2,0.92196252917483024,0.92058712834023337,0.91964199011693604
tied,30,3,0.91706731718740842,0.91531802785095973,0.91449404114456201
tied,31,1,0.91541455190931675,0.91343620624764776,0.9119475442922661
tied,31,2,0.92395999110019433,0.92322167858487014,0.92192499434346431
tied,31,3,0.91353611342574226,0.9123071132856605,0.91094123773041458
tied,32,1,0.91624210799601391,0.91494166353029738,0.9138877144453047
tied,32,2,0.92511146580132941,0.92322167858487014,0.92225597830298989
tied,32,3,0.91830042900824327,0.91682348513360934,0.9159907863277581
tied,33,1,0.91678044919883217,0.91644712081294688,0.91545748126244653
tied,33,2,0.92527761653314633,0.92397440722619495,0.92295548033946073
tied,33,3,0.91827330953771746,0.91607075649228453,0.91504290152306067
tied,34,1,0.9130560943342616,0.91155438464433569,0.91041993747422267
tied,34,2,0.92055656375877037,0.91908167105758376,0.91803082296081273
tied,34,3,0.91566855901848598,0.91418893488897257,0.91301160038693052
tied,35,1,0.90929537616971212,0.90703801279638685,0.90575731880871302
tied,35,2,0.91337234554278868,0.91155438464433569,0.91044045764365322
tied,35,3,0.92147741182694698,0.91945803537824611,0.91835834661006321
tied,36,1,0.92230953901132473,0.92096349266089572,0.92014866671733475
tied,36,2,0.92031664180508199,0.91908167105758376,0.91780055534023086
tied,36,3,0.91388956107153307,0.91155438464433569,0.91057017177552868
tied,37,1,0.9205209103604961,0.91795257809559649,0.91703974614635242
tied,37,2,0.91728296028051548,0.91607075649228453,0.91442985648588426
tied,37,3,0.92267347015981949,0.92096349266089572,0.91945040074251905
tied,38,1,0.92490712905864647,0.92133985698155818,0.92016909039447115
tied,38,2,0.92724265105284254,0.92585622882950691,0.9247335555557562
tied,38,3,0.90801880852356731,0.90515619119307489,0.90347707800370203
tied,39,1,0.89926854374136378,0.89687617613850212,0.8955820959335552
tied,39,2,0.91804831632012873,0.91644712081294688,0.91504435648274562
tied,39,3,0.91421465760178355,0.9130598419269853,0.9111092333568318
tied,40,1,0.91658509413628719,0.91494166353029738,0.91320361270373374
tied,40,2,0.92296297892094836,0.92171622130222053,0.92081806895523588
tied,40,3,0.92794160452682506,0.92585622882950691,0.9245665350422323
tied,41,1,0.91523233290397166,0.91268347760632296,0.91133207316270903
tied,41,2,0.91527785359256797,0.9123071132856605,0.91076338833841386
tied,41,3,0.91663223720334386,0.91494166353029738,0.91381160559569674
tied,42,1,0.92373259350960357,0.92133985698155818,0.92005885833718537
tied,42,2,0.91303499511611286,0.91080165600301088,0.90883733443783354
tied,42,3,0.92017889484195536,0.91832894241625895,0.91630177473553065
tied,43,1,0.92597687797968742,0.92435077154685741,0.92298551126208073
tied,43,2,0.91587460183288483,0.91456529920963492,0.91333600808114146
tied,43,3,0.92654320815704627,0.92397440722619495,0.92254604599862067
tied,44,1,0.92195019929898525,0.92058712834023337,0.91952903711677891
tied,44,2,0.9129625471700924,0.91117802032367334,0.90951476175716572
tied,44,3,0.91780647679423943,0.91456529920963492,0.91339438976180742
tied,45,1,0.92073077460236852,0.91795257809559649,0.91647221496510434
tied,45,2,0.91759349418970104,0.91456529920963492,0.91364590531672418
tied,45,3,0.91138462180814628,0.90891983439969892,0.90693455241349696
tied,46,1,0.91460352327158645,0.91155438464433569,0.91027624997130763
tied,46,2,0.91697778122032036,0.91418893488897257,0.91240769359270268
tied,46,3,0.91945336363289998,0.91757621377493415,0.91574535090160036
tied,47,1,0.9205374024628894,0.9187053067369213,0.91736349310855303
tied,47,2,0.91366001930001528,0.91004892736168608,0.9078187953157385
tied,47,3,0.90970575482864235,0.90628528415506215,0.90394315839159955
tied,48,1,0.91692804181559129,0.91418893488897257,0.91182523160445927
tied,48,2,0.92395694350003055,0.92096349266089572,0.91937529232639414
tied,48,3,0.90839780807784143,0.90477982687241254,0.90366630723917463
tied,49,1,0.90704019406600411,0.90327436958976293,0.90092249780988065
tied,49,2,0.91298432419367714,0.90967256304102373,0.90701352059823581
tied,49,3,0.91647719574568121,0.91343620624764776,0.91185111832289945
tied,50,1,0.92418047773757994,0.92246894994354534,0.91988794599241341
tied,50,2,0.91373937917704495,0.91080165600301088,0.90861696732240682
tied,50,3,0.92093698427308379,0.9187053067369213,0.91656076133753561
diag,1,1,0.80362418172859373,0.73503951825366953,0.74040085634450947
diag,1,2,0.79477859568451803,0.68912307113285665,0.67800685490188528
diag,1,3,0.80989279998199926,0.71622130222054947,0.72074519999106079
diag,2,1,0.79896750167275199,0.65713210387655252,0.64921850888335508
diag,2,2,0.81101692812134252,0.69627399322544226,0.68433976566789556
diag,2,3,0.81654926926788929,0.7489649981181784,0.75226833352428724
diag,3,1,0.81359691192486372,0.64508844561535561,0.65649290812161154
diag,3,2,0.84061858777293696,0.78208505833646969,0.78526590006019859
diag,3,3,0.82631005051985507,0.69251035001881822,0.68387164663421651
diag,4,1,0.85534556062501277,0.81972149040270981,0.81966325995173817
diag,4,2,0.83965758703146132,0.81972149040270981,0.82489254681337165
diag,4,3,0.82960927120508121,0.72450131727512235,0.72486018411072584
diag,5,1,0.86718202929399379,0.8295069627399323,0.83054004841795404
diag,5,2,0.8572396820830549,0.84418517124576586,0.84660099422431645
diag,5,3,0.85661729719907698,0.83214151298456907,0.83846502271492895
diag,6,1,0.88275953231384963,0.87617613850206999,0.87846878121108529
diag,6,2,0.8896873858149974,0.88257433195333079,0.88483666632068114
diag,6,3,0.8784778504339934,0.8543470079036507,0.85908881829396244
diag,7,1,0.88572839000474468,0.87881068874670676,0.88044829120979451
diag,7,2,0.88492319913578221,0.86526157320286035,0.86773227945575471
diag,7,3,0.88323198734172537,0.87881068874670676,0.88020780587385405
diag,8,1,0.89693245779356978,0.88821979676326679,0.89070740088180889
diag,8,2,0.90657055442748868,0.90101618366578851,0.90236475880892564
diag,8,3,0.89300053766446907,0.88746706812194209,0.8892242656399949
diag,9,1,0.90044472574759249,0.89612344749717732,0.89753838508018557
diag,9,2,0.88562927581846296,0.8769288671433948,0.8793362840512291
diag,9,3,0.89429789669355753,0.88709070380127963,0.88858967225478058
diag,10,1,0.90561755695005086,0.90176891230711331,0.90277869084750129
diag,10,2,0.89361153250966852,0.89198343996989082,0.89260848038186646
diag,10,3,0.89147207852265464,0.88483251787730521,0.88693860987131712
diag,11,1,0.9065951092091693,0.90289800526910047,0.90405640952020283
diag,11,2,0.91137335234183003,0.90891983439969892,0.90976356074684261
diag,11,3,0.8991245384768316,0.89649981181783966,0.89711477355829206
diag,12,1,0.90491759904448754,0.90063981934512605,0.90179713676807838
diag,12,2,0.90787107353242757,0.90741437711704931,0.90726987438894091
diag,12,3,0.90479446167297239,0.90063981934512605,0.90182974179590714
diag,13,1,0.91203016873679099,0.90929619872036127,0.90993636679228984
diag,13,2,0.91438225879138746,0.9130598419269853,0.91347715339887947
diag,13,3,0.9137866618130317,0.91117802032367334,0.91194375091390423
diag,14,1,0.91194127196351338,0.91080165600301088,0.91119518171809599
diag,14,2,0.90880301939580865,0.90515619119307489,0.90621168537671593
diag,14,3,0.90733172223345004,0.90327436958976293,0.90458746169277304
diag,15,1,0.91129207697856707,0.91004892736168608,0.91034364802368595
diag,15,2,0.91877818635752573,0.91682348513360934,0.91747666308963183
diag,15,3,0.92096151544628369,0.9187053067369213,0.91947855156597691
diag,16,1,0.91882294642694629,0.91607075649228453,0.9169225806122091
diag,16,2,0.90703373803671161,0.90553255551373735,0.90585528891346523
diag,16,3,0.91673390518412878,0.91456529920963492,0.91540926809225875
diag,17,1,0.91106022519703844,0.90816710575837412,0.90883538248660412
diag,17,2,0.91741708965984625,0.91569439217162218,0.91621289202729128
diag,17,3,0.91301420508894171,0.91080165600301088,0.91133036978490389
diag,18,1,0.92286468539575328,0.91983439969890857,0.92075587244430745
diag,18,2,0.91031158208737573,0.9066616484757245,0.90763894611723062
diag,18,3,0.90938621643836004,0.90515619119307489,0.90578445336642155
diag,19,1,0.92172634077263227,0.92058712834023337,0.92069738899280784
diag,19,2,0.91755568099566154,0.91456529920963492,0.91566730308259214
diag,19,3,0.91673685538383232,0.91569439217162218,0.91602232316727861
diag,20,1,0.91209309394879767,0.91042529168234854,0.91068878791205798
diag,20,2,0.91154235699559771,0.91042529168234854,0.91040913755711772
diag,20,3,0.90699370517074795,0.90553255551373735,0.90583416165194652
diag,21,1,0.90626940059565841,0.90515619119307489,0.90516053928347717
diag,21,2,0.92376056917761473,0.92322167858487014,0.92315228831066665
diag,21,3,0.92890353022992955,0.92811441475348133,0.92830020150060244
diag,22,1,0.91707608014363939,0.91644712081294688,0.91650383365461008
diag,22,2,0.91998210582744,0.91795257809559649,0.91819132820348492
diag,22,3,0.91078622972361134,0.90967256304102373,0.90993627787671949
diag,23,1,0.91215477392294153,0.91117802032367334,0.91121669709494102
diag,23,2,0.90299190602280444,0.90101618366578851,0.90143499612473943
diag,23,3,0.91737371384173994,0.91682348513360934,0.91680009154519837
diag,24,1,0.9182424997349804,0.91795257809559649,0.91764411574426308
diag,24,2,0.91522246314716393,0.91418893488897257,0.91400516187358072
diag,24,3,0.90739170930538637,0.90628528415506215,0.90654157944055214
diag,25,1,0.91236944004775788,0.91193074896499815,0.91184235779139333
diag,25,2,0.91869956821853449,0.91607075649228453,0.916710422058582
diag,25,3,0.90891635602630128,0.90779074143771166,0.90759801026442621
diag,26,1,0.9181252098753917,0.91644712081294688,0.91665868250133797
diag,26,2,0.91342766118464591,0.91381257056831011,0.9134853179021738
diag,26,3,0.92038646586728212,0.9187053067369213,0.91894236012018327
diag,27,1,0.91315726279269938,0.91193074896499815,0.91197261784196615
diag,27,2,0.90660277048351179,0.9059089198343997,0.905458389354306
diag,27,3,0.9171520583784275,0.91682348513360934,0.91657502033105043
diag,28,1,0.91085544485886316,0.90929619872036127,0.90957591318479281
diag,28,2,0.92261658569476335,0.92209258562288299,0.92204725840875112
diag,28,3,0.91488000440008688,0.91456529920963492,0.91432022252186362
diag,29,1,0.91181326911895522,0.90967256304102373,0.91024471887079239
diag,29,2,0.92047852019798426,0.92021076401957091,0.9202556688910013
diag,29,3,0.91264911440474783,0.9130598419269853,0.91238960381338441
diag,30,1,0.9114802186887162,0.91080165600301088,0.91007053470739863
diag,30,2,0.91655419415865935,0.91607075649228453,0.91583366458856486
diag,30,3,0.91339483538262212,0.91418893488897257,0.91334135882156886
diag,31,1,0.91083083163578182,0.91004892736168608,0.90973146625647527
diag,31,2,0.90817793789358647,0.90703801279638685,0.90716265198945156
diag,31,3,0.9234640992571751,0.92284531426420779,0.92283100576377841
diag,32,1,0.91548301328516624,0.91381257056831011,0.91361497286167759
diag,32,2,0.90961097432100269,0.90891983439969892,0.90870447572929147
diag,32,3,0.91886915423675586,0.91682348513360934,0.91712299867467484
diag,33,1,0.90775243043452258,0.90741437711704931,0.90661618059027049
diag,33,2,0.91760758565941802,0.91682348513360934,0.9166421431047781
diag,33,3,0.92059574313387671,0.92021076401957091,0.91970224093894526
diag,34,1,0.91223675138608229,0.90929619872036127,0.90894130892582337
diag,34,2,0.91171823757962633,0.91080165600301088,0.90956463416613864
diag,34,3,0.90429075931356873,0.90402709823108773,0.90306492135068561
diag,35,1,0.91282311687772899,0.91004892736168608,0.90995766505544695
diag,35,2,0.91695302219478036,0.91531802785095973,0.91394644305793638
diag,35,3,0.90282642143115455,0.90214527662777566,0.90165361953813994
